EventName
sap/s4/beh/supplierquotation/v1/SupplierQuotation/Awarded/*
sap/s4/beh/supplierquotation/v1/SupplierQuotation/*
sap/s4/beh/supplierlist/v1/SupplierList/Deactivated/v1
sap/s4/beh/supplierlist/v1/SupplierList/Deactivated/*
sap/s4/beh/supplierlist/v1/SupplierList/Activated/v1
sap/s4/beh/supplierlist/v1/SupplierList/Activated/*
sap/s4/beh/supplierlist/v1/SupplierList/*
sap/s4/beh/supplierinvoice/v1/SupplierInvoice/Created/v1
sap/s4/beh/supplierinvoice/v1/SupplierInvoice/Created/*
sap/s4/beh/supplierinvoice/v1/SupplierInvoice/Canceled/v1
sap/s4/beh/supplierinvoice/v1/SupplierInvoice/Canceled/*
sap/s4/beh/supplierinvoice/v1/SupplierInvoice/*
sap/s4/beh/supplierbillingdocument/v1/SupplierBillingDocument/Released/v1
sap/s4/beh/supplierbillingdocument/v1/SupplierBillingDocument/Released/*
sap/s4/beh/supplierbillingdocument/v1/SupplierBillingDocument/Created/v1
sap/s4/beh/supplierbillingdocument/v1/SupplierBillingDocument/Created/*
sap/s4/beh/supplierbillingdocument/v1/SupplierBillingDocument/Changed/v1
sap/s4/beh/supplierbillingdocument/v1/SupplierBillingDocument/Changed/*
sap/s4/beh/supplierbillingdocument/v1/SupplierBillingDocument/*
sap/s4/beh/subscriptionorder/v1/SubscriptionOrder/Deleted/v1
sap/s4/beh/subscriptionorder/v1/SubscriptionOrder/Deleted/*
sap/s4/beh/subscriptionorder/v1/SubscriptionOrder/Created/v1
sap/s4/beh/subscriptionorder/v1/SubscriptionOrder/Created/*
sap/s4/beh/subscriptionorder/v1/SubscriptionOrder/Changed/v1
sap/s4/beh/subscriptionorder/v1/SubscriptionOrder/Changed/*
sap/s4/beh/subscriptionorder/v1/SubscriptionOrder/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Unlocked/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Unlocked/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/StateCreated/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/StateCreated/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/StateChanged/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/StateChanged/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/SchedldStChanged/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/SchedldStChanged/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Rejected/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Rejected/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/ProductChanged/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/ProductChanged/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Locked/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Locked/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Extended/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Extended/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/ContrQtyChanged/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/ContrQtyChanged/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/ChangeRejected/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/ChangeRejected/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/ChangeActivated/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/ChangeActivated/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Canceled/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Canceled/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Activated/v1
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/Activated/*
sap/s4/beh/subscriptioncontract/v1/SubscriptionContract/*
sap/s4/beh/statisticalkeyfigure/v1/StatisticalKeyFigure/Deleted/v1
sap/s4/beh/statisticalkeyfigure/v1/StatisticalKeyFigure/Deleted/*
sap/s4/beh/statisticalkeyfigure/v1/StatisticalKeyFigure/Created/v1
sap/s4/beh/statisticalkeyfigure/v1/StatisticalKeyFigure/Created/*
sap/s4/beh/statisticalkeyfigure/v1/StatisticalKeyFigure/Changed/v1
sap/s4/beh/statisticalkeyfigure/v1/StatisticalKeyFigure/Changed/*
sap/s4/beh/statisticalkeyfigure/v1/StatisticalKeyFigure/*
sap/s4/beh/sourcingsupplierlist/v1/SourcingSupplierList/Rejected/v1
sap/s4/beh/sourcingsupplierlist/v1/SourcingSupplierList/Rejected/*
sap/s4/beh/sourcingsupplierlist/v1/SourcingSupplierList/Approved/v1
sap/s4/beh/sourcingsupplierlist/v1/SourcingSupplierList/Approved/*
sap/s4/beh/sourcingsupplierlist/v1/SourcingSupplierList/*
sap/s4/beh/sourcingprojectquotation/v1/SourcingProjectQuotation/Submitted/v1
sap/s4/beh/sourcingprojectquotation/v1/SourcingProjectQuotation/Submitted/*
sap/s4/beh/sourcingprojectquotation/v1/SourcingProjectQuotation/Deleted/v1
sap/s4/beh/sourcingprojectquotation/v1/SourcingProjectQuotation/Deleted/*
sap/s4/beh/sourcingprojectquotation/v1/SourcingProjectQuotation/Created/v1
sap/s4/beh/sourcingprojectquotation/v1/SourcingProjectQuotation/Created/*
sap/s4/beh/sourcingprojectquotation/v1/SourcingProjectQuotation/Changed/v1
sap/s4/beh/sourcingprojectquotation/v1/SourcingProjectQuotation/Changed/*
sap/s4/beh/sourcingprojectquotation/v1/SourcingProjectQuotation/Awarded/v1
sap/s4/beh/sourcingprojectquotation/v1/SourcingProjectQuotation/Awarded/*
sap/s4/beh/sourcingprojectquotation/v1/SourcingProjectQuotation/*
sap/s4/beh/sourcingprojectnegotiation/v1/SourcingProjectNegotiation/Published/v1
sap/s4/beh/sourcingprojectnegotiation/v1/SourcingProjectNegotiation/Published/*
sap/s4/beh/sourcingprojectnegotiation/v1/SourcingProjectNegotiation/NegotiationEnded/v1
sap/s4/beh/sourcingprojectnegotiation/v1/SourcingProjectNegotiation/NegotiationEnded/*
sap/s4/beh/sourcingprojectnegotiation/v1/SourcingProjectNegotiation/Completed/v1
sap/s4/beh/sourcingprojectnegotiation/v1/SourcingProjectNegotiation/Completed/*
sap/s4/beh/sourcingprojectnegotiation/v1/SourcingProjectNegotiation/Canceled/v1
sap/s4/beh/sourcingprojectnegotiation/v1/SourcingProjectNegotiation/Canceled/*
sap/s4/beh/sourcingprojectnegotiation/v1/SourcingProjectNegotiation/*
sap/s4/beh/sourcingproject/v1/SourcingProject/Published/v1
sap/s4/beh/sourcingproject/v1/SourcingProject/Published/*
sap/s4/beh/sourcingproject/v1/SourcingProject/Deleted/v1
sap/s4/beh/sourcingproject/v1/SourcingProject/Deleted/*
sap/s4/beh/sourcingproject/v1/SourcingProject/Created/v1
sap/s4/beh/sourcingproject/v1/SourcingProject/Created/*
sap/s4/beh/sourcingproject/v1/SourcingProject/Changed/v1
sap/s4/beh/sourcingproject/v1/SourcingProject/Changed/*
sap/s4/beh/sourcingproject/v1/SourcingProject/*
sap/s4/beh/settlementdocumentlist/v1/SettlementDocumentList/Released/v1
sap/s4/beh/settlementdocumentlist/v1/SettlementDocumentList/Released/*
sap/s4/beh/settlementdocumentlist/v1/SettlementDocumentList/Created/v1
sap/s4/beh/settlementdocumentlist/v1/SettlementDocumentList/Created/*
sap/s4/beh/settlementdocumentlist/v1/SettlementDocumentList/Changed/v1
sap/s4/beh/settlementdocumentlist/v1/SettlementDocumentList/Changed/*
sap/s4/beh/settlementdocumentlist/v1/SettlementDocumentList/*
sap/s4/beh/settlementdocument/v1/SettlementDocument/Released/v1
sap/s4/beh/settlementdocument/v1/SettlementDocument/Released/*
sap/s4/beh/settlementdocument/v1/SettlementDocument/Created/v1
sap/s4/beh/settlementdocument/v1/SettlementDocument/Created/*
sap/s4/beh/settlementdocument/v1/SettlementDocument/Changed/v1
sap/s4/beh/settlementdocument/v1/SettlementDocument/Changed/*
sap/s4/beh/settlementdocument/v1/SettlementDocument/*
sap/s4/beh/servicerequest/v1/ServiceRequest/Deleted/v1
sap/s4/beh/servicerequest/v1/ServiceRequest/Deleted/*
sap/s4/beh/servicerequest/v1/ServiceRequest/Created/v1
sap/s4/beh/servicerequest/v1/ServiceRequest/Created/*
sap/s4/beh/servicerequest/v1/ServiceRequest/Changed/v1
sap/s4/beh/servicerequest/v1/ServiceRequest/Changed/*
sap/s4/beh/servicerequest/v1/ServiceRequest/*
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/ReleaseRevoked/v1
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/ReleaseRevoked/*
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/Released/v1
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/Released/*
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/Deleted/v1
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/Deleted/*
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/Created/v1
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/Created/*
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/Completed/v1
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/Completed/*
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/Changed/v1
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/Changed/*
sap/s4/beh/serviceordertemplate/v1/ServiceOrderTemplate/*
sap/s4/beh/serviceorder/v1/ServiceOrder/ReleaseRevoked/v1
sap/s4/beh/serviceorder/v1/ServiceOrder/ReleaseRevoked/*
sap/s4/beh/serviceorder/v1/ServiceOrder/Released/v1
sap/s4/beh/serviceorder/v1/ServiceOrder/Released/*
sap/s4/beh/serviceorder/v1/ServiceOrder/Deleted/v1
sap/s4/beh/serviceorder/v1/ServiceOrder/Deleted/*
sap/s4/beh/serviceorder/v1/ServiceOrder/Created/v1
sap/s4/beh/serviceorder/v1/ServiceOrder/Created/*
sap/s4/beh/serviceorder/v1/ServiceOrder/Completed/v1
sap/s4/beh/serviceorder/v1/ServiceOrder/Completed/*
sap/s4/beh/serviceorder/v1/ServiceOrder/ChgdWhenReleased/v1
sap/s4/beh/serviceorder/v1/ServiceOrder/ChgdWhenReleased/*
sap/s4/beh/serviceorder/v1/ServiceOrder/Changed/v1
sap/s4/beh/serviceorder/v1/ServiceOrder/Changed/*
sap/s4/beh/serviceorder/v1/ServiceOrder/*
sap/s4/beh/serviceentrysheet/v1/ServiceEntrySheet/Created/v1
sap/s4/beh/serviceentrysheet/v1/ServiceEntrySheet/Created/*
sap/s4/beh/serviceentrysheet/v1/ServiceEntrySheet/Changed/v1
sap/s4/beh/serviceentrysheet/v1/ServiceEntrySheet/Changed/*
sap/s4/beh/serviceentrysheet/v1/ServiceEntrySheet/*
sap/s4/beh/servicecontract/v1/ServiceContract/Created/v1
sap/s4/beh/servicecontract/v1/ServiceContract/Created/*
sap/s4/beh/servicecontract/v1/ServiceContract/Changed/v1
sap/s4/beh/servicecontract/v1/ServiceContract/Changed/*
sap/s4/beh/servicecontract/v1/ServiceContract/*
sap/s4/beh/serviceconfirmation/v1/ServiceConfirmation/Deleted/v1
sap/s4/beh/serviceconfirmation/v1/ServiceConfirmation/Deleted/*
sap/s4/beh/serviceconfirmation/v1/ServiceConfirmation/Created/v1
sap/s4/beh/serviceconfirmation/v1/ServiceConfirmation/Created/*
sap/s4/beh/serviceconfirmation/v1/ServiceConfirmation/Changed/v1
sap/s4/beh/serviceconfirmation/v1/ServiceConfirmation/Changed/*
sap/s4/beh/serviceconfirmation/v1/ServiceConfirmation/*
sap/s4/beh/salesschedulingagreement/v1/SalesSchedulingAgreement/Deleted/v1
sap/s4/beh/salesschedulingagreement/v1/SalesSchedulingAgreement/Deleted/*
sap/s4/beh/salesschedulingagreement/v1/SalesSchedulingAgreement/Created/v1
sap/s4/beh/salesschedulingagreement/v1/SalesSchedulingAgreement/Created/*
sap/s4/beh/salesschedulingagreement/v1/SalesSchedulingAgreement/Changed/v1
sap/s4/beh/salesschedulingagreement/v1/SalesSchedulingAgreement/Changed/*
sap/s4/beh/salesschedulingagreement/v1/SalesSchedulingAgreement/*
sap/s4/beh/salesquotation/v1/SalesQuotation/Deleted/v1
sap/s4/beh/salesquotation/v1/SalesQuotation/Deleted/*
sap/s4/beh/salesquotation/v1/SalesQuotation/Created/v1
sap/s4/beh/salesquotation/v1/SalesQuotation/Created/*
sap/s4/beh/salesquotation/v1/SalesQuotation/Changed/v1
sap/s4/beh/salesquotation/v1/SalesQuotation/Changed/*
sap/s4/beh/salesquotation/v1/SalesQuotation/*
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/ValdtyPerdChanged/v1
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/ValdtyPerdChanged/*
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/RatioChanged/v1
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/RatioChanged/*
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/Deleted/v1
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/Deleted/*
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/Created/v1
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/Created/*
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/Changed/v1
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/Changed/*
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/AmountChanged/v1
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/AmountChanged/*
sap/s4/beh/salespricingconditionrecord/v1/SalesPricingConditionRecord/*
sap/s4/beh/salesorder/v1/SalesOrder/TotCrdtChkStsChgd/v1
sap/s4/beh/salesorder/v1/SalesOrder/TotCrdtChkStsChgd/*
sap/s4/beh/salesorder/v1/SalesOrder/OvrlRjcnStsChgd/v1
sap/s4/beh/salesorder/v1/SalesOrder/OvrlRjcnStsChgd/*
sap/s4/beh/salesorder/v1/SalesOrder/OvrlDlvBlkStsChgd/v1
sap/s4/beh/salesorder/v1/SalesOrder/OvrlDlvBlkStsChgd/*
sap/s4/beh/salesorder/v1/SalesOrder/OvrlDelivStsChgd/v1
sap/s4/beh/salesorder/v1/SalesOrder/OvrlDelivStsChgd/*
sap/s4/beh/salesorder/v1/SalesOrder/OvrlBlgBlkStsChgd/v1
sap/s4/beh/salesorder/v1/SalesOrder/OvrlBlgBlkStsChgd/*
sap/s4/beh/salesorder/v1/SalesOrder/ItmWBSElmntChanged/v1
sap/s4/beh/salesorder/v1/SalesOrder/ItmWBSElmntChanged/*
sap/s4/beh/salesorder/v1/SalesOrder/ItmRjcnStsChgd/v1
sap/s4/beh/salesorder/v1/SalesOrder/ItmRjcnStsChgd/*
sap/s4/beh/salesorder/v1/SalesOrder/ItmPrftCtrChanged/v1
sap/s4/beh/salesorder/v1/SalesOrder/ItmPrftCtrChanged/*
sap/s4/beh/salesorder/v1/SalesOrder/ItmGenIncplStsChgd/v1
sap/s4/beh/salesorder/v1/SalesOrder/ItmGenIncplStsChgd/*
sap/s4/beh/salesorder/v1/SalesOrder/ItmDelivStsChgd/v1
sap/s4/beh/salesorder/v1/SalesOrder/ItmDelivStsChgd/*
sap/s4/beh/salesorder/v1/SalesOrder/ItmDelivBlkStsChgd/v1
sap/s4/beh/salesorder/v1/SalesOrder/ItmDelivBlkStsChgd/*
sap/s4/beh/salesorder/v1/SalesOrder/ItmBillgBlkStsChgd/v1
sap/s4/beh/salesorder/v1/SalesOrder/ItmBillgBlkStsChgd/*
sap/s4/beh/salesorder/v1/SalesOrder/ItemDeleted/v1
sap/s4/beh/salesorder/v1/SalesOrder/ItemDeleted/*
sap/s4/beh/salesorder/v1/SalesOrder/ItemCreated/v1
sap/s4/beh/salesorder/v1/SalesOrder/ItemCreated/*
sap/s4/beh/salesorder/v1/SalesOrder/ItemChanged/v1
sap/s4/beh/salesorder/v1/SalesOrder/ItemChanged/*
sap/s4/beh/salesorder/v1/SalesOrder/Deleted/v1
sap/s4/beh/salesorder/v1/SalesOrder/Deleted/*
sap/s4/beh/salesorder/v1/SalesOrder/Created/v1
sap/s4/beh/salesorder/v1/SalesOrder/Created/*
sap/s4/beh/salesorder/v1/SalesOrder/Changed/v1
sap/s4/beh/salesorder/v1/SalesOrder/Changed/*
sap/s4/beh/salesorder/v1/SalesOrder/*
sap/s4/beh/salesinquiry/v1/SalesInquiry/Deleted/v1
sap/s4/beh/salesinquiry/v1/SalesInquiry/Deleted/*
sap/s4/beh/salesinquiry/v1/SalesInquiry/Created/v1
sap/s4/beh/salesinquiry/v1/SalesInquiry/Created/*
sap/s4/beh/salesinquiry/v1/SalesInquiry/Changed/v1
sap/s4/beh/salesinquiry/v1/SalesInquiry/Changed/*
sap/s4/beh/salesinquiry/v1/SalesInquiry/*
sap/s4/beh/salesdocumentmasschangerequest/v1/SalesDocumentMassChangeRequest/Completed/v1
sap/s4/beh/salesdocumentmasschangerequest/v1/SalesDocumentMassChangeRequest/Completed/*
sap/s4/beh/salesdocumentmasschangerequest/v1/SalesDocumentMassChangeRequest/*
sap/s4/beh/salescontract/v1/SalesContract/Deleted/v1
sap/s4/beh/salescontract/v1/SalesContract/Deleted/*
sap/s4/beh/salescontract/v1/SalesContract/Created/v1
sap/s4/beh/salescontract/v1/SalesContract/Created/*
sap/s4/beh/salescontract/v1/SalesContract/Changed/v1
sap/s4/beh/salescontract/v1/SalesContract/Changed/*
sap/s4/beh/salescontract/v1/SalesContract/*
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/ItemDeleted/v1
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/ItemDeleted/*
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/ItemCreated/v1
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/ItemCreated/*
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/ItemChanged/v1
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/ItemChanged/*
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/Deleted/v1
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/Deleted/*
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/Created/v1
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/Created/*
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/Changed/v1
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/Changed/*
sap/s4/beh/salesbillofmaterial/v1/SalesBillOfMaterial/*
sap/s4/beh/requestforquotation/v1/RequestForQuotation/SuccssrDocCrted/v1
sap/s4/beh/requestforquotation/v1/RequestForQuotation/SuccssrDocCrted/*
sap/s4/beh/requestforquotation/v1/RequestForQuotation/Published/v1
sap/s4/beh/requestforquotation/v1/RequestForQuotation/Published/*
sap/s4/beh/requestforquotation/v1/RequestForQuotation/*
sap/s4/beh/renegotiation/v1/Renegotiation/Started/v1
sap/s4/beh/renegotiation/v1/Renegotiation/Started/*
sap/s4/beh/renegotiation/v1/Renegotiation/*
sap/s4/beh/recipespecificationphraseset/v1/RecipeSpecificationPhraseSet/Deleted/v1
sap/s4/beh/recipespecificationphraseset/v1/RecipeSpecificationPhraseSet/Deleted/*
sap/s4/beh/recipespecificationphraseset/v1/RecipeSpecificationPhraseSet/Created/v1
sap/s4/beh/recipespecificationphraseset/v1/RecipeSpecificationPhraseSet/Created/*
sap/s4/beh/recipespecificationphraseset/v1/RecipeSpecificationPhraseSet/Changed/v1
sap/s4/beh/recipespecificationphraseset/v1/RecipeSpecificationPhraseSet/Changed/*
sap/s4/beh/recipespecificationphraseset/v1/RecipeSpecificationPhraseSet/*
sap/s4/beh/recipespecificationphrase/v1/RecipeSpecificationPhrase/Deleted/v1
sap/s4/beh/recipespecificationphrase/v1/RecipeSpecificationPhrase/Deleted/*
sap/s4/beh/recipespecificationphrase/v1/RecipeSpecificationPhrase/Created/v1
sap/s4/beh/recipespecificationphrase/v1/RecipeSpecificationPhrase/Created/*
sap/s4/beh/recipespecificationphrase/v1/RecipeSpecificationPhrase/Changed/v1
sap/s4/beh/recipespecificationphrase/v1/RecipeSpecificationPhrase/Changed/*
sap/s4/beh/recipespecificationphrase/v1/RecipeSpecificationPhrase/*
sap/s4/beh/recipepuresubstance/v1/RecipePureSubstance/Deleted/v1
sap/s4/beh/recipepuresubstance/v1/RecipePureSubstance/Deleted/*
sap/s4/beh/recipepuresubstance/v1/RecipePureSubstance/Created/v1
sap/s4/beh/recipepuresubstance/v1/RecipePureSubstance/Created/*
sap/s4/beh/recipepuresubstance/v1/RecipePureSubstance/Changed/v1
sap/s4/beh/recipepuresubstance/v1/RecipePureSubstance/Changed/*
sap/s4/beh/recipepuresubstance/v1/RecipePureSubstance/*
sap/s4/beh/recipeproductspecification/v1/RecipeProductSpecification/Deleted/v1
sap/s4/beh/recipeproductspecification/v1/RecipeProductSpecification/Deleted/*
sap/s4/beh/recipeproductspecification/v1/RecipeProductSpecification/Created/v1
sap/s4/beh/recipeproductspecification/v1/RecipeProductSpecification/Created/*
sap/s4/beh/recipeproductspecification/v1/RecipeProductSpecification/Changed/v1
sap/s4/beh/recipeproductspecification/v1/RecipeProductSpecification/Changed/*
sap/s4/beh/recipeproductspecification/v1/RecipeProductSpecification/*
sap/s4/beh/recipe/v1/Recipe/Deleted/v1
sap/s4/beh/recipe/v1/Recipe/Deleted/*
sap/s4/beh/recipe/v1/Recipe/Created/v1
sap/s4/beh/recipe/v1/Recipe/Created/*
sap/s4/beh/recipe/v1/Recipe/Changed/v1
sap/s4/beh/recipe/v1/Recipe/Changed/*
sap/s4/beh/recipe/v1/Recipe/*
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/ValdtyPerdChanged/v1
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/ValdtyPerdChanged/*
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/RatioChanged/v1
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/RatioChanged/*
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/Deleted/v1
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/Deleted/*
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/Created/v1
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/Created/*
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/Changed/v1
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/Changed/*
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/AmountChanged/v1
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/AmountChanged/*
sap/s4/beh/purgpricingconditionrecord/v1/PurgPricingConditionRecord/*
sap/s4/beh/purchasingsourcelist/v1/PurchasingSourceList/Deleted/v1
sap/s4/beh/purchasingsourcelist/v1/PurchasingSourceList/Deleted/*
sap/s4/beh/purchasingsourcelist/v1/PurchasingSourceList/Created/v1
sap/s4/beh/purchasingsourcelist/v1/PurchasingSourceList/Created/*
sap/s4/beh/purchasingsourcelist/v1/PurchasingSourceList/Changed/v1
sap/s4/beh/purchasingsourcelist/v1/PurchasingSourceList/Changed/*
sap/s4/beh/purchasingsourcelist/v1/PurchasingSourceList/*
sap/s4/beh/purchasingqualityinforecord/v1/PurchasingQualityInfoRecord/Deleted/v1
sap/s4/beh/purchasingqualityinforecord/v1/PurchasingQualityInfoRecord/Deleted/*
sap/s4/beh/purchasingqualityinforecord/v1/PurchasingQualityInfoRecord/Created/v1
sap/s4/beh/purchasingqualityinforecord/v1/PurchasingQualityInfoRecord/Created/*
sap/s4/beh/purchasingqualityinforecord/v1/PurchasingQualityInfoRecord/Changed/v1
sap/s4/beh/purchasingqualityinforecord/v1/PurchasingQualityInfoRecord/Changed/*
sap/s4/beh/purchasingqualityinforecord/v1/PurchasingQualityInfoRecord/*
sap/s4/beh/purchasinginforecord/v1/PurchasingInfoRecord/Created/v1
sap/s4/beh/purchasinginforecord/v1/PurchasingInfoRecord/Created/*
sap/s4/beh/purchasinginforecord/v1/PurchasingInfoRecord/Changed/v1
sap/s4/beh/purchasinginforecord/v1/PurchasingInfoRecord/Changed/*
sap/s4/beh/purchasinginforecord/v1/PurchasingInfoRecord/*
sap/s4/beh/purchaseschedulingagreement/v1/PurchaseSchedulingAgreement/Released/v1
sap/s4/beh/purchaseschedulingagreement/v1/PurchaseSchedulingAgreement/Released/*
sap/s4/beh/purchaseschedulingagreement/v1/PurchaseSchedulingAgreement/Created/v1
sap/s4/beh/purchaseschedulingagreement/v1/PurchaseSchedulingAgreement/Created/*
sap/s4/beh/purchaseschedulingagreement/v1/PurchaseSchedulingAgreement/Changed/v1
sap/s4/beh/purchaseschedulingagreement/v1/PurchaseSchedulingAgreement/Changed/*
